model_type,policy,oracle_non_deployable,repetition,query_budget,total,positive,negative,auroc,macro_f1,accuracy,sensitivity,specificity,brier,ece,tp,tn,fp,fn,threshold,query_precision,mean_errors_corrected,mean_concepts_queried,diagnosis_change_rate,diagnosis_improvement_rate,diagnosis_harm_rate,queries,errors_corrected,originally_wrong,originally_right,diagnoses_improved,diagnoses_harmed
hard,random_error_oracle,1,6,1,658,198,460,0.8695212999560826,0.7758779249974455,0.817629179331307,0.6414141414141414,0.8934782608695652,0.129023854365993,0.06293166381601958,127,411,49,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11094224924012158,0.3233082706766917,0.05714285714285714,468,468,133,525,43,30
hard,random_error_oracle,1,6,2,658,198,460,0.8920234958278436,0.7716045839790315,0.8069908814589666,0.6868686868686869,0.8586956521739131,0.12494757422690256,0.06194485313386879,136,395,65,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16109422492401215,0.42105263157894735,0.09523809523809523,753,753,133,525,56,50
hard,random_error_oracle,1,6,3,658,198,460,0.8982103645147123,0.7838905938728261,0.8145896656534954,0.7272727272727273,0.8521739130434782,0.12225314171883242,0.07986083370280439,144,392,68,54,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19908814589665655,0.5338345864661654,0.11428571428571428,897,897,133,525,71,60
hard,random_error_oracle,1,6,4,658,198,460,0.9067577953447518,0.7965614119987633,0.8252279635258358,0.7474747474747475,0.8586956521739131,0.11763442549549995,0.0855433648979483,148,395,65,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5864661654135338,0.11428571428571428,950,950,133,525,78,60
hard,random_error_oracle,1,6,5,658,198,460,0.9044960474308299,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11897396836352783,0.0880949094857509,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,6,6,658,198,460,0.9028162055335966,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11991755871682708,0.08693657277883937,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,6,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,7,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,7,1,658,198,460,0.8754995608256477,0.7819324610022285,0.8237082066869301,0.6414141414141414,0.9021739130434783,0.12527387776235888,0.04922539317795469,127,415,45,71,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11398176291793313,0.3458646616541353,0.05523809523809524,468,468,133,525,46,29
hard,random_error_oracle,1,7,2,658,198,460,0.899088713219148,0.7716045839790315,0.8069908814589666,0.6868686868686869,0.8586956521739131,0.12064700830311327,0.07450035717223417,136,395,65,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1580547112462006,0.41353383458646614,0.09333333333333334,753,753,133,525,55,49
hard,random_error_oracle,1,7,3,658,198,460,0.9059453227931489,0.7883518081537884,0.8191489361702128,0.7272727272727273,0.8586956521739131,0.11801611386748818,0.09487907994532352,144,395,65,54,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19756838905775076,0.5413533834586466,0.11047619047619048,897,897,133,525,72,58
hard,random_error_oracle,1,7,4,658,198,460,0.9061594202898551,0.7960173925701485,0.8252279635258358,0.7424242424242424,0.8608695652173913,0.1179025262345765,0.08627337303825112,147,396,64,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5864661654135338,0.11428571428571428,950,950,133,525,78,60
hard,random_error_oracle,1,7,5,658,198,460,0.9036671058410187,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.1194991474340712,0.08895649339009219,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,7,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,7,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,8,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,8,1,658,198,460,0.8698561703996487,0.7743027440395862,0.8145896656534954,0.6515151515151515,0.8847826086956522,0.12977150512269017,0.06707159962808859,129,407,53,69,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10790273556231003,0.3082706766917293,0.05714285714285714,468,468,133,525,41,30
hard,random_error_oracle,1,8,2,658,198,460,0.891776460254721,0.7702937093692876,0.8069908814589666,0.6767676767676768,0.8630434782608696,0.12463795323801735,0.06334969602697556,134,397,63,64,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1580547112462006,0.41353383458646614,0.09333333333333334,753,753,133,525,55,49
hard,random_error_oracle,1,8,3,658,198,460,0.9020860781730347,0.7833095793383432,0.8145896656534954,0.7222222222222222,0.8543478260869565,0.12002269859950039,0.08487737588257831,143,393,67,55,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19300911854103345,0.518796992481203,0.11047619047619048,897,897,133,525,69,58
hard,random_error_oracle,1,8,4,658,198,460,0.9041501976284585,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11910017424475011,0.08059482074237599,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.20972644376899696,0.5789473684210527,0.11619047619047619,950,950,133,525,77,61
hard,random_error_oracle,1,8,5,658,198,460,0.9048309178743961,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11877634306253747,0.08937007832123675,147,392,68,51,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21580547112462006,0.5864661654135338,0.1219047619047619,963,963,133,525,78,64
hard,random_error_oracle,1,8,6,658,198,460,0.9030742204655247,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1196958841894916,0.08947480524571556,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,8,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,9,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,9,1,658,198,460,0.8664141414141415,0.7586790205237406,0.8039513677811551,0.6161616161616161,0.8847826086956522,0.13091283953588684,0.08217270782723961,122,407,53,76,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10638297872340426,0.2781954887218045,0.06285714285714286,468,468,133,525,37,33
hard,random_error_oracle,1,9,2,658,198,460,0.8839152393500218,0.7601324405292139,0.7978723404255319,0.6666666666666666,0.8543478260869565,0.12844855457508905,0.059914544573372586,132,393,67,66,0.5,1.0,1.1443768996960486,1.1443768996960486,0.16109422492401215,0.39849624060150374,0.10095238095238095,753,753,133,525,53,53
hard,random_error_oracle,1,9,3,658,198,460,0.8979743083003953,0.7785521973249956,0.8115501519756839,0.7070707070707071,0.8565217391304348,0.12228159394973111,0.08009836996747337,140,394,66,58,0.5,1.0,1.3632218844984803,1.3632218844984803,0.1899696048632219,0.5037593984962406,0.11047619047619048,897,897,133,525,67,58
hard,random_error_oracle,1,9,4,658,198,460,0.9042599912165129,0.7930233495987418,0.8221884498480243,0.7424242424242424,0.8565217391304348,0.11908666994010375,0.08513576438292227,147,394,66,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2066869300911854,0.5714285714285714,0.11428571428571428,950,950,133,525,76,60
hard,random_error_oracle,1,9,5,658,198,460,0.9057476943346509,0.7935694577397376,0.8221884498480243,0.7474747474747475,0.8543478260869565,0.11822835803914043,0.08876606564843828,148,393,67,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2127659574468085,0.5864661654135338,0.1180952380952381,963,963,133,525,78,62
hard,random_error_oracle,1,9,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,9,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,10,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,10,1,658,198,460,0.8753238910847606,0.7860690381963519,0.8237082066869301,0.6717171717171717,0.8891304347826087,0.12658397937108132,0.055816964013709953,133,409,51,65,0.5,1.0,0.7112462006079028,0.7112462006079028,0.10182370820668693,0.3157894736842105,0.047619047619047616,468,468,133,525,42,25
hard,random_error_oracle,1,10,2,658,198,460,0.8916721563460694,0.7716045839790315,0.8069908814589666,0.6868686868686869,0.8586956521739131,0.1249212424835463,0.06167357457884693,136,395,65,62,0.5,1.0,1.1443768996960486,1.1443768996960486,0.15501519756838905,0.40601503759398494,0.09142857142857143,753,753,133,525,54,48
hard,random_error_oracle,1,10,3,658,198,460,0.9034145805884936,0.7827207275483138,0.8145896656534954,0.7171717171717171,0.8565217391304348,0.11962860284894933,0.08698416439214805,142,394,66,56,0.5,1.0,1.3632218844984803,1.3632218844984803,0.19300911854103345,0.518796992481203,0.11047619047619048,897,897,133,525,69,58
hard,random_error_oracle,1,10,4,658,198,460,0.9053579270970574,0.7945189253217035,0.8237082066869301,0.7424242424242424,0.8586956521739131,0.11825425263253204,0.0841640647749842,147,395,65,51,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5864661654135338,0.11619047619047619,950,950,133,525,78,61
hard,random_error_oracle,1,10,5,658,198,460,0.904929732103645,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11868973310871142,0.08621647707620558,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,10,6,658,198,460,0.9037659200702677,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11935838593906917,0.08730577130177206,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,10,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
hard,random_error_oracle,1,11,0,658,198,460,0.8401570048309178,0.7503843466107617,0.7978723404255319,0.601010101010101,0.8826086956521739,0.13351674514795986,0.04525037642258839,119,406,54,79,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,133,525,0,0
hard,random_error_oracle,1,11,1,658,198,460,0.8634167764602547,0.7639078731547293,0.8085106382978723,0.6212121212121212,0.8891304347826087,0.1322959500293271,0.06856713582874535,123,409,51,75,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11398176291793313,0.3082706766917293,0.06476190476190476,468,468,133,525,41,34
hard,random_error_oracle,1,11,2,658,198,460,0.8821420729029424,0.7622754294347555,0.7993920972644377,0.6717171717171717,0.8543478260869565,0.12835705728567065,0.06269025277937869,133,393,67,65,0.5,1.0,1.1443768996960486,1.1443768996960486,0.1656534954407295,0.41353383458646614,0.10285714285714286,753,753,133,525,55,54
hard,random_error_oracle,1,11,3,658,198,460,0.8990942028985507,0.7797572773602833,0.8115501519756839,0.7171717171717171,0.8521739130434782,0.12194582469246996,0.08101139324105225,142,392,68,56,0.5,1.0,1.3632218844984803,1.3632218844984803,0.20212765957446807,0.5338345864661654,0.1180952380952381,897,897,133,525,71,62
hard,random_error_oracle,1,11,4,658,198,460,0.9054512516469038,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11860767071852973,0.08091179885601558,148,392,68,50,0.5,1.0,1.4437689969604863,1.4437689969604863,0.21124620060790272,0.5789473684210527,0.1180952380952381,950,950,133,525,77,62
hard,random_error_oracle,1,11,5,658,198,460,0.9032114624505928,0.792077723148773,0.8206686930091185,0.7474747474747475,0.8521739130434782,0.11977203895920827,0.08657117427431316,148,392,68,50,0.5,1.0,1.4635258358662615,1.4635258358662615,0.21428571428571427,0.5864661654135338,0.12,963,963,133,525,78,63
hard,random_error_oracle,1,11,6,658,198,460,0.9024978041282388,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.1201558540818666,0.08680724632722099,147,392,68,51,0.5,1.0,1.4680851063829787,1.4680851063829787,0.21580547112462006,0.5864661654135338,0.1219047619047619,966,966,133,525,78,64
hard,random_error_oracle,1,11,7,658,198,460,0.902849143610013,0.7900407305216135,0.8191489361702128,0.7424242424242424,0.8521739130434782,0.11987083060948461,0.08696343081317791,147,392,68,51,0.5,1.0,1.4696048632218845,1.4696048632218845,0.21580547112462006,0.5864661654135338,0.1219047619047619,967,967,133,525,78,64
